object,color,seed,prompt,image_path,object_raw,color_raw,object_predicted,color_predicted,binding_correct
frog,green,7,a photo of a green frog,frog/green/seed_0007.png,frog,green,frog,green,True
frog,green,8,a photo of a green frog,frog/green/seed_0008.png,frog,green,frog,green,True
frog,green,9,a photo of a green frog,frog/green/seed_0009.png,frog,green,frog,green,True
frog,green,10,a photo of a green frog,frog/green/seed_0010.png,frog,green,frog,green,True
frog,green,11,a photo of a green frog,frog/green/seed_0011.png,frog,green,frog,green,True
frog,green,12,a photo of a green frog,frog/green/seed_0012.png,frog,green,frog,green,True
frog,green,13,a photo of a green frog,frog/green/seed_0013.png,frog,green,frog,green,True
frog,green,14,a photo of a green frog,frog/green/seed_0014.png,frog,green,frog,green,True
frog,green,15,a photo of a green frog,frog/green/seed_0015.png,frog,green,frog,green,True
frog,green,16,a photo of a green frog,frog/green/seed_0016.png,frog,green,frog,green,True
frog,green,17,a photo of a green frog,frog/green/seed_0017.png,frog,green,frog,green,True
frog,green,18,a photo of a green frog,frog/green/seed_0018.png,frog,green,frog,green,True
frog,green,19,a photo of a green frog,frog/green/seed_0019.png,frog,green,frog,green,True
frog,green,20,a photo of a green frog,frog/green/seed_0020.png,frog,green,frog,green,True
frog,green,21,a photo of a green frog,frog/green/seed_0021.png,frog,green,frog,green,True
frog,green,22,a photo of a green frog,frog/green/seed_0022.png,frog,green,frog,green,True
frog,green,23,a photo of a green frog,frog/green/seed_0023.png,frog,green,frog,green,True
frog,green,24,a photo of a green frog,frog/green/seed_0024.png,frog,green,frog,green,True
frog,green,25,a photo of a green frog,frog/green/seed_0025.png,frog,green,frog,green,True
frog,green,26,a photo of a green frog,frog/green/seed_0026.png,frog,green,frog,green,True
frog,green,27,a photo of a green frog,frog/green/seed_0027.png,frog,green,frog,green,True
frog,green,28,a photo of a green frog,frog/green/seed_0028.png,frog,green,frog,green,True
frog,green,29,a photo of a green frog,frog/green/seed_0029.png,frog,green,frog,green,True
frog,pink,0,a photo of a pink frog,frog/pink/seed_0000.png,frog,green,frog,green,False
frog,pink,1,a photo of a pink frog,frog/pink/seed_0001.png,frog,pink,frog,pink,True
frog,pink,2,a photo of a pink frog,frog/pink/seed_0002.png,frog,pink,frog,pink,True
frog,pink,3,a photo of a pink frog,frog/pink/seed_0003.png,frog,green,frog,green,False
frog,pink,4,a photo of a pink frog,frog/pink/seed_0004.png,frog,green,frog,green,False
frog,pink,5,a photo of a pink frog,frog/pink/seed_0005.png,frog,pink,frog,pink,True
frog,pink,6,a photo of a pink frog,frog/pink/seed_0006.png,frog,pink,frog,pink,True
frog,pink,7,a photo of a pink frog,frog/pink/seed_0007.png,frog,pink,frog,pink,True
frog,pink,8,a photo of a pink frog,frog/pink/seed_0008.png,frog,pink,frog,pink,True
frog,pink,9,a photo of a pink frog,frog/pink/seed_0009.png,frog,purple,frog,purple,False
frog,pink,10,a photo of a pink frog,frog/pink/seed_0010.png,frog,pink,frog,pink,True
frog,pink,11,a photo of a pink frog,frog/pink/seed_0011.png,frog,pink,frog,pink,True
frog,pink,12,a photo of a pink frog,frog/pink/seed_0012.png,frog,pink,frog,pink,True
frog,pink,13,a photo of a pink frog,frog/pink/seed_0013.png,frog,green,frog,green,False
frog,pink,14,a photo of a pink frog,frog/pink/seed_0014.png,frog,pink,frog,pink,True
frog,pink,15,a photo of a pink frog,frog/pink/seed_0015.png,frog,purple,frog,purple,False
frog,pink,16,a photo of a pink frog,frog/pink/seed_0016.png,frog,green,frog,green,False
frog,pink,17,a photo of a pink frog,frog/pink/seed_0017.png,frog,pink,frog,pink,True
frog,pink,18,a photo of a pink frog,frog/pink/seed_0018.png,frog,pink,frog,pink,True
frog,pink,19,a photo of a pink frog,frog/pink/seed_0019.png,frog,purple,frog,purple,False
frog,pink,20,a photo of a pink frog,frog/pink/seed_0020.png,frog,pink,frog,pink,True
frog,pink,21,a photo of a pink frog,frog/pink/seed_0021.png,frog,pink,frog,pink,True
frog,pink,22,a photo of a pink frog,frog/pink/seed_0022.png,frog,pink,frog,pink,True
frog,pink,23,a photo of a pink frog,frog/pink/seed_0023.png,frog,purple,frog,purple,False
frog,pink,24,a photo of a pink frog,frog/pink/seed_0024.png,frog,pink,frog,pink,True
frog,pink,25,a photo of a pink frog,frog/pink/seed_0025.png,frog,green,frog,green,False
frog,pink,26,a photo of a pink frog,frog/pink/seed_0026.png,frog,pink,frog,pink,True
frog,pink,27,a photo of a pink frog,frog/pink/seed_0027.png,frog,pink,frog,pink,True
frog,pink,28,a photo of a pink frog,frog/pink/seed_0028.png,frog,pink,frog,pink,True
frog,pink,29,a photo of a pink frog,frog/pink/seed_0029.png,frogs,pink,frog,pink,True
frog,orange,0,a photo of a orange frog,frog/orange/seed_0000.png,frog,green,frog,green,False
frog,orange,1,a photo of a orange frog,frog/orange/seed_0001.png,frog,orange,frog,orange,True
frog,orange,2,a photo of a orange frog,frog/orange/seed_0002.png,frog,orange,frog,orange,True
frog,orange,3,a photo of a orange frog,frog/orange/seed_0003.png,Frog,yellow,frog,yellow,False
frog,orange,4,a photo of a orange frog,frog/orange/seed_0004.png,frog,yellow,frog,yellow,False
frog,orange,5,a photo of a orange frog,frog/orange/seed_0005.png,Frog,orange,frog,orange,True
frog,orange,6,a photo of a orange frog,frog/orange/seed_0006.png,Frog,orange,frog,orange,True
frog,orange,7,a photo of a orange frog,frog/orange/seed_0007.png,frog,orange,frog,orange,True
frog,orange,8,a photo of a orange frog,frog/orange/seed_0008.png,Frog,orange,frog,orange,True
frog,orange,9,a photo of a orange frog,frog/orange/seed_0009.png,Frog,orange,frog,orange,True
frog,orange,10,a photo of a orange frog,frog/orange/seed_0010.png,frog,orange,frog,orange,True
frog,orange,11,a photo of a orange frog,frog/orange/seed_0011.png,Frog,orange,frog,orange,True
frog,orange,12,a photo of a orange frog,frog/orange/seed_0012.png,frog,orange,frog,orange,True
frog,orange,13,a photo of a orange frog,frog/orange/seed_0013.png,Frog,orange,frog,orange,True
frog,orange,14,a photo of a orange frog,frog/orange/seed_0014.png,frog,orange,frog,orange,True
frog,orange,15,a photo of a orange frog,frog/orange/seed_0015.png,frog,orange,frog,orange,True
frog,orange,16,a photo of a orange frog,frog/orange/seed_0016.png,frog,orange,frog,orange,True
frog,orange,17,a photo of a orange frog,frog/orange/seed_0017.png,Frog,orange,frog,orange,True
frog,orange,18,a photo of a orange frog,frog/orange/seed_0018.png,Frog,orange,frog,orange,True
frog,orange,19,a photo of a orange frog,frog/orange/seed_0019.png,Frog,orange,frog,orange,True
frog,orange,20,a photo of a orange frog,frog/orange/seed_0020.png,Frog,orange,frog,orange,True
frog,orange,21,a photo of a orange frog,frog/orange/seed_0021.png,frog,orange,frog,orange,True
frog,orange,22,a photo of a orange frog,frog/orange/seed_0022.png,frog,orange,frog,orange,True
frog,orange,23,a photo of a orange frog,frog/orange/seed_0023.png,Frog,orange,frog,orange,True
frog,orange,24,a photo of a orange frog,frog/orange/seed_0024.png,frog,orange,frog,orange,True
frog,orange,25,a photo of a orange frog,frog/orange/seed_0025.png,Frog,orange,frog,orange,True
frog,orange,26,a photo of a orange frog,frog/orange/seed_0026.png,frog,orange,frog,orange,True
frog,orange,27,a photo of a orange frog,frog/orange/seed_0027.png,frog,orange,frog,orange,True
frog,orange,28,a photo of a orange frog,frog/orange/seed_0028.png,frog,orange,frog,orange,True
frog,orange,29,a photo of a orange frog,frog/orange/seed_0029.png,frog,orange,frog,orange,True
frog,purple,0,a photo of a purple frog,frog/purple/seed_0000.png,Frog,purple,frog,purple,True
frog,purple,1,a photo of a purple frog,frog/purple/seed_0001.png,frog,purple,frog,purple,True
frog,purple,2,a photo of a purple frog,frog/purple/seed_0002.png,Frog,purple,frog,purple,True
frog,purple,3,a photo of a purple frog,frog/purple/seed_0003.png,frog,purple,frog,purple,True
frog,purple,4,a photo of a purple frog,frog/purple/seed_0004.png,frog,purple,frog,purple,True
frog,purple,5,a photo of a purple frog,frog/purple/seed_0005.png,Frog,purple,frog,purple,True
frog,purple,6,a photo of a purple frog,frog/purple/seed_0006.png,Frog,purple,frog,purple,True
frog,purple,7,a photo of a purple frog,frog/purple/seed_0007.png,Frog,purple,frog,purple,True
frog,purple,8,a photo of a purple frog,frog/purple/seed_0008.png,Frog,purple,frog,purple,True
frog,purple,9,a photo of a purple frog,frog/purple/seed_0009.png,frog,purple,frog,purple,True
frog,purple,10,a photo of a purple frog,frog/purple/seed_0010.png,Frog,purple,frog,purple,True
frog,purple,11,a photo of a purple frog,frog/purple/seed_0011.png,frog,purple,frog,purple,True
frog,purple,12,a photo of a purple frog,frog/purple/seed_0012.png,Frog,purple,frog,purple,True
frog,purple,13,a photo of a purple frog,frog/purple/seed_0013.png,Frog,purple,frog,purple,True
frog,purple,14,a photo of a purple frog,frog/purple/seed_0014.png,Frog,purple,frog,purple,True
frog,purple,15,a photo of a purple frog,frog/purple/seed_0015.png,Frog,purple,frog,purple,True
frog,purple,16,a photo of a purple frog,frog/purple/seed_0016.png,frog,green,frog,green,False
frog,purple,17,a photo of a purple frog,frog/purple/seed_0017.png,Frog,purple,frog,purple,True
frog,purple,18,a photo of a purple frog,frog/purple/seed_0018.png,Frog,purple,frog,purple,True
frog,purple,19,a photo of a purple frog,frog/purple/seed_0019.png,frog,purple,frog,purple,True
frog,purple,20,a photo of a purple frog,frog/purple/seed_0020.png,Frog,purple,frog,purple,True
frog,purple,21,a photo of a purple frog,frog/purple/seed_0021.png,frog,purple,frog,purple,True
frog,purple,22,a photo of a purple frog,frog/purple/seed_0022.png,Frog,purple,frog,purple,True
frog,purple,23,a photo of a purple frog,frog/purple/seed_0023.png,Frog,purple,frog,purple,True
frog,purple,24,a photo of a purple frog,frog/purple/seed_0024.png,frog,purple,frog,purple,True
frog,purple,25,a photo of a purple frog,frog/purple/seed_0025.png,toad,purple,frog,purple,True
frog,purple,26,a photo of a purple frog,frog/purple/seed_0026.png,Frog,purple,frog,purple,True
frog,purple,27,a photo of a purple frog,frog/purple/seed_0027.png,Frog,purple,frog,purple,True
frog,purple,28,a photo of a purple frog,frog/purple/seed_0028.png,frog,purple,frog,purple,True
frog,purple,29,a photo of a purple frog,frog/purple/seed_0029.png,frogs,purple,frog,purple,True
frog,white,0,a photo of a white frog,frog/white/seed_0000.png,frog,green,frog,green,False
frog,white,1,a photo of a white frog,frog/white/seed_0001.png,frog,white,frog,white,True
frog,white,2,a photo of a white frog,frog/white/seed_0002.png,frog,white,frog,white,True
frog,white,3,a photo of a white frog,frog/white/seed_0003.png,frog,white,frog,white,True
frog,white,4,a photo of a white frog,frog/white/seed_0004.png,frog,white,frog,white,True
frog,white,5,a photo of a white frog,frog/white/seed_0005.png,Frog,white,frog,white,True
frog,white,6,a photo of a white frog,frog/white/seed_0006.png,Frog,white,frog,white,True
frog,white,7,a photo of a white frog,frog/white/seed_0007.png,frog,white,frog,white,True
frog,white,8,a photo of a white frog,frog/white/seed_0008.png,frog,white,frog,white,True
frog,white,9,a photo of a white frog,frog/white/seed_0009.png,frog,gray,frog,unmatched,False
frog,white,10,a photo of a white frog,frog/white/seed_0010.png,frog,white,frog,white,True
frog,white,11,a photo of a white frog,frog/white/seed_0011.png,frog,white,frog,white,True
frog,white,12,a photo of a white frog,frog/white/seed_0012.png,frogs,white,frog,white,True
frog,white,13,a photo of a white frog,frog/white/seed_0013.png,frog,white,frog,white,True
frog,white,14,a photo of a white frog,frog/white/seed_0014.png,frog,white,frog,white,True
frog,white,15,a photo of a white frog,frog/white/seed_0015.png,frog,green,frog,green,False
frog,white,16,a photo of a white frog,frog/white/seed_0016.png,frog,white,frog,white,True
frog,white,17,a photo of a white frog,frog/white/seed_0017.png,frog,white,frog,white,True
frog,white,18,a photo of a white frog,frog/white/seed_0018.png,frog,white,frog,white,True
frog,white,19,a photo of a white frog,frog/white/seed_0019.png,frog,green,frog,green,False
frog,white,20,a photo of a white frog,frog/white/seed_0020.png,frog,green,frog,green,False
frog,white,21,a photo of a white frog,frog/white/seed_0021.png,Frog,white,frog,white,True
frog,white,22,a photo of a white frog,frog/white/seed_0022.png,frog,green,frog,green,False
frog,white,23,a photo of a white frog,frog/white/seed_0023.png,frog,gray,frog,unmatched,False
frog,white,24,a photo of a white frog,frog/white/seed_0024.png,frog,white,frog,white,True
frog,white,25,a photo of a white frog,frog/white/seed_0025.png,Frog,white,frog,white,True
frog,white,26,a photo of a white frog,frog/white/seed_0026.png,frog,white,frog,white,True
frog,white,27,a photo of a white frog,frog/white/seed_0027.png,frog,gold,frog,yellow,False
frog,white,28,a photo of a white frog,frog/white/seed_0028.png,frog,white,frog,white,True
frog,white,29,a photo of a white frog,frog/white/seed_0029.png,frogs,white,frog,white,True
frog,black,0,a photo of a black frog,frog/black/seed_0000.png,frog,brown,frog,brown,False
frog,black,1,a photo of a black frog,frog/black/seed_0001.png,toad,black,frog,black,True
frog,black,2,a photo of a black frog,frog/black/seed_0002.png,frog,black,frog,black,True
frog,black,3,a photo of a black frog,frog/black/seed_0003.png,frog,black,frog,black,True
frog,black,4,a photo of a black frog,frog/black/seed_0004.png,frog,black,frog,black,True
frog,black,5,a photo of a black frog,frog/black/seed_0005.png,toad,black,frog,black,True
frog,black,6,a photo of a black frog,frog/black/seed_0006.png,frog,black,frog,black,True
frog,black,7,a photo of a black frog,frog/black/seed_0007.png,toad,black,frog,black,True
frog,black,8,a photo of a black frog,frog/black/seed_0008.png,frog,black,frog,black,True
frog,black,9,a photo of a black frog,frog/black/seed_0009.png,frog,black,frog,black,True
frog,black,10,a photo of a black frog,frog/black/seed_0010.png,frog,black,frog,black,True
frog,black,11,a photo of a black frog,frog/black/seed_0011.png,frog,black,frog,black,True
frog,black,12,a photo of a black frog,frog/black/seed_0012.png,frog,black,frog,black,True
frog,black,13,a photo of a black frog,frog/black/seed_0013.png,frog,black,frog,black,True
frog,black,14,a photo of a black frog,frog/black/seed_0014.png,frog,black,frog,black,True
frog,black,15,a photo of a black frog,frog/black/seed_0015.png,frog,black,frog,black,True
frog,black,16,a photo of a black frog,frog/black/seed_0016.png,frog,brown,frog,brown,False
frog,black,17,a photo of a black frog,frog/black/seed_0017.png,frog,black,frog,black,True
frog,black,18,a photo of a black frog,frog/black/seed_0018.png,frog,black,frog,black,True
frog,black,19,a photo of a black frog,frog/black/seed_0019.png,frog,black,frog,black,True
frog,black,20,a photo of a black frog,frog/black/seed_0020.png,frog,black,frog,black,True
frog,black,21,a photo of a black frog,frog/black/seed_0021.png,frog,black,frog,black,True
frog,black,22,a photo of a black frog,frog/black/seed_0022.png,frog,black,frog,black,True
frog,black,23,a photo of a black frog,frog/black/seed_0023.png,frog,black,frog,black,True
frog,black,24,a photo of a black frog,frog/black/seed_0024.png,frog,black,frog,black,True
frog,black,25,a photo of a black frog,frog/black/seed_0025.png,frog,black,frog,black,True
frog,black,26,a photo of a black frog,frog/black/seed_0026.png,frog,black,frog,black,True
frog,black,27,a photo of a black frog,frog/black/seed_0027.png,frog,black,frog,black,True
frog,black,28,a photo of a black frog,frog/black/seed_0028.png,frog,black,frog,black,True
frog,black,29,a photo of a black frog,frog/black/seed_0029.png,frog,black,frog,black,True
frog,brown,0,a photo of a brown frog,frog/brown/seed_0000.png,frog,green,frog,green,False
frog,brown,1,a photo of a brown frog,frog/brown/seed_0001.png,frogs,brown,frog,brown,True
frog,brown,2,a photo of a brown frog,frog/brown/seed_0002.png,frog,brown,frog,brown,True
frog,brown,3,a photo of a brown frog,frog/brown/seed_0003.png,frog,green,frog,green,False
frog,brown,4,a photo of a brown frog,frog/brown/seed_0004.png,frog,brown,frog,brown,True
frog,brown,5,a photo of a brown frog,frog/brown/seed_0005.png,frog,brown,frog,brown,True
frog,brown,6,a photo of a brown frog,frog/brown/seed_0006.png,frog,brown,frog,brown,True
frog,brown,7,a photo of a brown frog,frog/brown/seed_0007.png,frog,brown,frog,brown,True
frog,brown,8,a photo of a brown frog,frog/brown/seed_0008.png,frog,brown,frog,brown,True
frog,brown,9,a photo of a brown frog,frog/brown/seed_0009.png,frog,brown,frog,brown,True
frog,brown,10,a photo of a brown frog,frog/brown/seed_0010.png,frog,brown,frog,brown,True
frog,brown,11,a photo of a brown frog,frog/brown/seed_0011.png,frog,brown,frog,brown,True
frog,brown,12,a photo of a brown frog,frog/brown/seed_0012.png,frog,brown,frog,brown,True
frog,brown,13,a photo of a brown frog,frog/brown/seed_0013.png,frog,brown,frog,brown,True
frog,brown,14,a photo of a brown frog,frog/brown/seed_0014.png,frog,brown,frog,brown,True
frog,brown,15,a photo of a brown frog,frog/brown/seed_0015.png,frog,brown,frog,brown,True
frog,brown,16,a photo of a brown frog,frog/brown/seed_0016.png,frog,brown,frog,brown,True
frog,brown,17,a photo of a brown frog,frog/brown/seed_0017.png,frog,brown,frog,brown,True
frog,brown,18,a photo of a brown frog,frog/brown/seed_0018.png,frog,brown,frog,brown,True
frog,brown,19,a photo of a brown frog,frog/brown/seed_0019.png,frog,brown,frog,brown,True
frog,brown,20,a photo of a brown frog,frog/brown/seed_0020.png,frog,brown,frog,brown,True
frog,brown,21,a photo of a brown frog,frog/brown/seed_0021.png,frog,brown,frog,brown,True
frog,brown,22,a photo of a brown frog,frog/brown/seed_0022.png,frog,orange,frog,orange,False
